date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:24:17	100209/100209	---MCZ	200	added ('OK')	text/html	etag:%22d8fc81e998c2064ad33bec8d95360a61%22	https://mission1success.online/Ai-Avatars	C:/My%20Web%20Sites/ai/mission1success.online/Ai-Avatars.html	(from )
11:24:18	281/281	---M--	404	error ('Not%20Found')	application/xml	date:Wed,%2002%20Aug%202023%2005:54:18%20GMT	https://mission1success.online/robots.txt		(from )
11:24:18	8977/8977	---M--	200	added ('OK')	image/png	etag:%22d738b3d41773f180df99189c7d24381b%22	https://img.flexifunnels.com/images/5959/kzmze_500_IMG20220803145107.png	C:/My%20Web%20Sites/ai/img.flexifunnels.com/images/5959/kzmze_500_IMG20220803145107.png	(from https://mission1success.online/Ai-Avatars)
11:24:19	87461/87461	---M-Z	200	added ('OK')	application/javascript	etag:%22ed4e85ddc6e188c8490191794776f22e%22	https://plugin.flexifunnels.com/js/jquerylatest.min.js	C:/My%20Web%20Sites/ai/plugin.flexifunnels.com/js/jquerylatest.min.js	(from https://mission1success.online/Ai-Avatars)
11:24:20	58578/58578	---M-Z	200	added ('OK')	text/css	etag:%2276cb46c10b6c0293433b371bae2414b2%22	https://plugin.flexifunnels.com/fontawesome/css/all.min.css	C:/My%20Web%20Sites/ai/plugin.flexifunnels.com/fontawesome/css/all.min.css	(from https://mission1success.online/Ai-Avatars)
11:24:20	36097/36097	---M-Z	200	added ('OK')	text/css	etag:%2223498754e2190a67e7f9c6fc1bd4addf%22	https://assets.flexifunnels.com/css/protected.css	C:/My%20Web%20Sites/ai/assets.flexifunnels.com/css/protected.css	(from https://mission1success.online/Ai-Avatars)
11:24:21	175784/175784	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2002%20Aug%202023%2005:54:21%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/My%20Web%20Sites/ai/connect.facebook.net/en_US/fbevents.js	(from https://mission1success.online/Ai-Avatars)
11:24:21	165507/165507	---M--	200	added ('OK')	image/png	etag:%22915d2ccf1a6089909325508dad2cb9a8%22	https://img.flexifunnels.com/images/5959/q0mdq_1920_bannarBg3.png	C:/My%20Web%20Sites/ai/img.flexifunnels.com/images/5959/q0mdq_1920_bannarBg3.png	(from https://mission1success.online/Ai-Avatars)
11:24:21	46030/46030	---M--	200	added ('OK')	image/png	etag:%22e7f347ea30e6a70a53b9f2f48c62cce9%22	https://img.flexifunnels.com/images/5959/kxody_500_600removebgpreview.png	C:/My%20Web%20Sites/ai/img.flexifunnels.com/images/5959/kxody_500_600removebgpreview.png	(from https://mission1success.online/Ai-Avatars)
11:24:21	52405/52405	---M--	200	added ('OK')	image/png	etag:%22cbf763a71579951be8bc7038f717e7f2%22	https://img.flexifunnels.com/images/5959/q0nzi_500_500PX25.png	C:/My%20Web%20Sites/ai/img.flexifunnels.com/images/5959/q0nzi_500_500PX25.png	(from https://mission1success.online/Ai-Avatars)
11:24:22	59437/59437	---M--	200	added ('OK')	image/png	etag:%22292701512ae77e0ef8f930a53892e1f7%22	https://img.flexifunnels.com/images/5959/yxndk_500_500PX5.png	C:/My%20Web%20Sites/ai/img.flexifunnels.com/images/5959/yxndk_500_500PX5.png	(from https://mission1success.online/Ai-Avatars)
